Text,Sentiment
Ya cancele amigos de caja Sullana r,positivo
Ud pueden venir a recojer cuando deseen no ay problema..,positivo
No te conozco,positivo
sces no niego Mi deuda pero no tengo como pagar la única solucion e,positivo
Mandame ka direccion xfavor,positivo
Codigo bcp,positivo
"Dime de qué cobran ese adefecio cartón coma tarjeta no genera nada,a mi padre le asaltaron en momento de ese banco de usureros ,esa nota hace tiempo",positivo
"El numero 968870794 realizo una llamada, busca comunicarse contigo.",positivo
"a trabajar, me estoy recuperando del coronavirus espero su respuesta mil gracias.",positivo
Disculpa?,positivo
na carta nptarial a su despacho. Y ala vez quisiera saber quien se comprometio como dice a pagar esos gastos,positivo
Mi intención y compromiso era para hoy pero lastimosamente no me f,positivo
En el mes de agosto por pagu¿ 3 cuotas,positivo
Llamar al 945228777,positivo
"El numero 983680856 realizo una llamada, busca comunicarse contigo.",positivo
"Si todos los meses me descuentan, no entiendo porque estoy debiendo",positivo
nto Yo ya cancelé mi deuda,positivo
Quien es Manuel???,positivo
Ya se cancelo verifique porfis,positivo
"np, pero no recibo respuesta, ya no me esta pagando el sector educacion desde el mes de junio.",positivo
Acepto y pago a fin de mes,positivo
Cuanto cuesta para camioneta pikup? Doble cabina año 2013,positivo
Buenas tardes xf pagaré hasta él 30 de octubre,positivo
Buenas tardes srta. Cuanto lo dene la señora Gladys para cancelarlo. Att. Ever Janampa Solier,positivo
gar en octubre.porque sale en mi cronograma desde el 20,positivo
Yodavia no es 10 y llame y llame,positivo
Ya cancele el dia sabado,positivo
"El numero 925613077 realizo una llamada, busca comunicarse contigo.",positivo
Preciosa ya voy a ir recién salgo de trabajar,positivo
Dejen de enviarme msj,positivo
"El numero 995791313 quiere comunicarse contigo, si deseas llamalo.",positivo
Por que me molestan si yo no debo,positivo
"yo di de baja el servicio porque tenia q salir de viaje por mucho tiempo , ni siquiera me dijeron q tenia q devolver esos equipos , por la misma razon n",positivo
"El numero 945811815 realizo una llamada, busca comunicarse contigo.",positivo
"El numero 920247400 realizo una llamada, busca comunicarse contigo.",positivo
Ya pagamos....no jodan,positivo
Buenas tardes me puede facilitar una copia del cronograma de pagos... por eso surge estos retrasos,positivo
"Pasen a recoger el equipo en alquiler, los demas equipos YO LOS PAGUÉ en todo caso comuniquese al 934681540",positivo
Q debo estafador,positivo
Quien eres he llamado a los 3 numeros y nada q contesten,positivo
Pues Contesta Pues,positivo
Ya esta cancelado,positivo
Si tu llamame,positivo
"Así es, gracias",positivo
Buenas tardes ya nos acercamos a cancelar pero no estan atendiendo,positivo
Me mandan este mensaje quiero saber qué banco es no tengo deuda con refinancia,positivo
Cancelen la tarjeta que yo no voy apagar según Indecopi,positivo
Contesta pues no es como usteddoce,positivo
Me pueden dejar en paz? yo no debo a nadie,positivo
"ese restito me pasaran a enero , asi que ya dejen de molestarme , mucho hostigamiento",positivo
"Estoy con la Suspension Temporal A parte estamos en ESTADO DE EMERGENCIA ,NO PUEDEN Y DEBEN TOMAR AMENAZAS DE ESTE TIPO",positivo
Xfavor deje de mandar esos msj xk yo no tengo deuda con ese banco gracias,positivo
Yo no debo y si no me descontaron es su problema,positivo
Ok que lleguen ya esta listo el equipo P40 para que lo recojan.,positivo
No tengo deudas deben de estar molestando,positivo
Si desean mi tranquilidad dejen de estar enviando mensajes 🙄,positivo
De que cuota me hablan? yo cancelé toda mi cuenta con ustedes. No debo nada le envio el baucher con el pago.,positivo
Buenas. Tardes x. Motivos. De. La pandemia. No estoy pagando mis. Cuotas. X aun no trabajo estable lo q. Una saca. Es. Para el dia dia espero. Su comprension,positivo
Quien Mierda es? Dejen de estar enviando comunicaciones carajos.,positivo
Puedo renovar mi equipo,positivo
Me reportaran nomas pues como conchudo que se puede hacer þ,positivo
Yo no debo a nadie ya le di de baja,positivo
Quien Xuxa eres,positivo
Se supone k las moras y penalidades estan exonerados,positivo
Yo no tengo ninguna deuda abstenerse en molestar,positivo
980573796 llamame a este numero,positivo
Disculpe no tengo ninguna deuda,positivo
Ya se no es necesario que me manden varias veces mensajes o paran llamando. Fastidios,positivo
No debo en ningun lado por favor ya estoy arto de este tipo de mensajes,positivo
Quien eress yo no debo nadaaa carajoo,positivo
"Me llaman, para alcanzar, los equipos de baja",positivo
Justamente estado ayer en derrama llev¿ mis boletas que he cancelado y no debo ni un sol ustedes me deben mucho,positivo
Así que dejen de molestar,positivo
"Buenas tardes, los equipos ya fueron entregaron el día sábado",positivo
Buenas tarde no e completado todabia.. No estoy trabajando... Espereme x favor todabia no se acaba el mes are todo lo posible x pagar,positivo
Los equipos dados de baja se le entrego al mismo técnico que vino hacer la nueva instalacion,positivo
Dejen de mandar mensajes,positivo
Ud no está informado??? X favor más atento a tu trabajo,positivo
a yudame cummmm cha,positivo
No estén enviando mensajes q deuda tengo con Uds...,positivo
Me dice el numero no existe,positivo
No debo nada ya cancele todo.,positivo
Actualiza tu sistema de mierda h sus datoss,positivo
Quién mrd eres,positivo
Yo no debo nada,positivo
No es justo tener a cada rato este mensaje si no le debo,positivo
Quero renovar mi equipo,positivo
Q m puede ser riesgo tengo invertido mucho dinero ahi y x poco q les debo m amenazan,positivo
De que cuenta me ablan yo no debo nada revisen bien,positivo
Que lo recojan en chorrillos. Calle electra 137. Previa cita. Gracias. La casa se vendio. Ya no estoy en sjl,positivo
Yo no soy el q paga😖😖,positivo
Donde queda ese banco no conozco.,positivo
Dejen d mandar msj no debo nada ok,positivo
De que afp yo no debo a ningún afp,positivo
No tengo ninguna deuda,positivo
Si usted no me descontaron eso no es mi culpa,positivo
No estoy trabajando,positivo
"Tres pagos , verifique en el sistema ,",positivo
El numero no contesta,positivo
Para eso sí joden todo los dias,positivo
Esa no es mi cuota,positivo
Quisiera saber si hay equipos en cuotas,positivo
Por. Fabor no me mande mensaje por qué ha entel no debo ni un solo centavo,positivo
Ya no debo actualiza buen su sustema,positivo
"No debo yo ok ,molestas con tu manaje",positivo
Vns tardes. . sy cliente de Entel. Y les comunico q ya. Pagu¿ hy . A las 11.15 mas o menos mi. Mensualidad.. de . Numero .. 948262889.. verifiquen x,positivo
Y yo no devo nd,positivo
Y dejen de molestar,positivo
"Por favor no me esta presionando, no debo tanta dinero.",positivo
Porque me envian esto si no debo,positivo
Antes de mandar el. Mensaje. Verifique su sistema yo ya pague gracias,positivo
Quien eres... Dejen de molestar porfavor,positivo
"Dejen de molestar por que me insisten en cmr es la,peor experiencia,que tenido no pasa,nada mil veces prefiero movistar..",positivo
Que pasa ? Quien eres ? Ahora no estoy disponible por ahora.,positivo
Siempre que llamo dicen que no está en campaña,positivo
Yono debo a nadie,positivo
Actualizan su sistema por favor yo no debo nada a derrama,positivo
Por que tengo una deuda si todos los meses me descuentan y le llamo a este numero y no contestan,positivo
Dejen de enviarme mensajes no debo a ninguna empresa,positivo
Srta yo no debo a cencosud gracias verifique bienu dejen de molestar gracias,positivo
X favor entienda yo no tengo ninguna deuda en efectiva,positivo
Desde hace 13 años No debo a nadie,positivo
Si hasta amenazan con k ganas uno regresa,positivo
Que equipos me habla,positivo
No tengo deudas,positivo
Disculpe pero yo no tengo ninguna deuda,positivo
Resies stamos 18 hdp,positivo
Sres. Buenas Noches no estoy trabajando por el tema Que todos Savemos me Quedé Desenpleado. Y no tendo Como pagar porfavor.,positivo
"ORQUE NO TENGO DEUDA CON UDS. DE QUE CUOTA ME HABLAN, SI NO CESAN E",positivo
Srta yo no debo natura,positivo
No tengo deuda de acuerdo a mi cronograma de pagos,positivo
vallan a cobrar al penal a la.señora maria,positivo
Ummmm aprobacion de que?????,positivo
"Me descuentan por planilla , no debo estoy al dia",positivo
Mil veces no debo a efectiva mas no molesten,positivo
y no es mi sueldo íntegro. No sé porqué el mensaje. Atte Jorge Solí,positivo
Ya dejen de fastidiar con esos mensajes😤😡😠,positivo
Ya C va a cancelar no es mi culpa no sean asi desesperados,positivo
"No debo ,ya termin¿ mi contrato con Entel x que joden mucho",positivo
Ese No es mi monto de facturacion si no lo corrigen yo No lo boy a pagar.,positivo
"Este numero nunca contesta, deseo obtener facilidades para pagar, por favor necesito un numero que si conteste o que me llame directamente un analista de",positivo
No m jodan ya pagué o quieren que pague de nuevo dejen de joder,positivo
No habra ningun recojo de equipos,positivo
Yo no tengo ninguna deuda. Por favor retirarme de su lista.,positivo
Por que molestas no debo a nadie,positivo
Ineptos yo no debo averiguen bien. Hagan bien trabajo inútiles......,positivo
"Ya no debo , si desean integrenme a un whatsap para explicarles con pruebas de que ya estoy libre de deuda...GRACIAS",positivo
SRTA. BUENS TRDES YO NO DEBO NADA ... ME LLAMA LA ATENCIÓN STE MSJ,positivo
Si no estoy pagando equipo,positivo
No voy a poder pagar este mes estoy en Lima mi zona es Tumbes x favor no estoy trabajando por emergencia gracias,positivo
en te debe xq no debo a nadie,positivo
No tengo deuda con ustedes ws mi nuevo numero,positivo
"Señores cada vez que me llaman no me responden, quiero darles informacion de esa persona para que dejen de enviar mensaje . Atte Jaime Alva.",positivo
"No tengo ninguna deuda,gracias",positivo
"Ya pague, verifiquen y no molesten, soy puntual.",positivo
Reprogramelo xfavor xq aun no estoy trabajando,positivo
Dejen de mandarme mensajes,positivo
Pero yo no debo nada a esa cja,positivo
"X favor dejar de mandar mnsajes x qyo no tengo ninguna deuda, averiguar primero ,",positivo
Otra vez caray dejen de joder son 5 o 7 numeros w joden ya pague revisen bien,positivo
Yo no le debo por que me envia mensajes de cobranza. Asu que Porfavor no enviarme mensajes de cobra za.,positivo
Si los equipos si yo los compré x q los recoje,positivo
No tengo deuda con ustedes,positivo
"Fue una orden del gobierno que no se descuente por motivo de la pandemia y no es mi culpa, lo pagaré en dos partes...",positivo
Ya les explike mi caso xfabor. Y estoi haciendo lo posible x pagar sus cuotas no es para k me amenaze.,positivo
No tengo ninguna deuda con nadie,positivo
No debo,positivo
Cual deuda? No tengo ninguna deuda,positivo
Xfavor en octubre cancelo Ahora no tengo dinero no estoy trabajando,positivo
"La asesora me informa que no hay moras , pagare a fin de mes. La sucursal y lacentral ya estan informadas verifique en su sistema. Y no me envie estos me",positivo
Y de donde se va pagar Si no estamos trabajando,positivo
Buenas tardes quisiera saber xq 130 soles si mi plan de renovacion es de 99 si no me equivoco,positivo
Bueno a bloquear este numero,positivo
El recibo Entel venc el 14.set.2020 de No 288229680 x 41.90 ya lo he pagado x medio del BCP via computadora ....revisen sus sistemas y actualicen su data,positivo
Yo no tengo deuda en Mi banco,positivo
Ya cancele mi 1era cuota verifiquen,positivo
Abstenerse de enviar mensajes amenazantes soy supervisora de cobran,positivo
Solo me queda que aun no esta en compromiso de remate ni denuncia,positivo
"retenido el pago mensual, eso ustedes han hecho su convenio con el MINEDU. Sean parte de la solicion y no del problema, no nos estresen que no estamos b",positivo
Yo no debo,positivo
"Buenas tardes Les informe que no estaria, el dia sabado al mediodia estaré presente.",positivo
No estamos trabajandonahorita por la.pandemia estamos gastados habifo enfermos,positivo
Yo no tengo deudas en ningun banco.,positivo
Que cosa no debo y no quiero ese segura ya no entienden,positivo
Que equipos,positivo
Si señorita boy canselar no estoy en Huaraz entoy en Aija esta semana boy estar en Huaraz,positivo
Xque me envían si no debo nada,positivo
Ya se hdp,positivo
No tengo ninguna deuda pf no molestar,positivo
Que sea la ultima vez que me envian estos mensajes no debo nada,positivo
X q no contesta dejen de estar mandado mnsje x yo no tengo deuda con nadies,positivo
Yo no.debo nada dejen de enviar mensajes,positivo
Me equivoqué,positivo
No tengo deuda,positivo
Por favor llama a este numero 95246793:-):-)≯∠,positivo
No debo nada,positivo
Dejen de fregar,positivo
Dejen de fastidiar,positivo
Revisen el sistema y dejen de molestar....,positivo
"Amigos yo estoy pagando tengo mis recibos ne facilito una trabajadora de la derrama de chepen y no estoy atrasada, ahora me toca pagar la de este mes por",positivo
"o de acuerdo, dejen de molestar tienen que estar enviando y buscand",positivo
Me descuentan puntualnpor planilla no debo cuotas pendientes,positivo
Q les pasa x q me mandan msjs..no tengo deuda .con ese banco están,positivo
No tengo ninguna deuda con natura..xfavor eviten mandar este tipo de mensajes,positivo
Disculpen no estoy trabajando por pandemia y no tengo plata estoy mal,positivo
"No les voy a pagar, denuncienme",positivo
Cuales equipos,positivo
"Yo no estoy trababando no puedo pagar, soy de jaén ,y no salgo de mi casa,no tengo con que pagar",positivo
Yo no debo a ese banco,positivo
Ya pGue dejen de estar molestando,positivo
No tengo deudas ok,positivo
Averiguense muy bien para que se pueden comunicarse con esa persona,positivo
Yo compre este numero a una señorita hace como 2 meses,positivo
No se quienes son ustedes,positivo
Intento llamarle pero esta apagado los equipos,positivo
No entiendo porque tanto molesta acaso no estan realizando el cobro mensual desde el mes de julio si no pagara nada ahi si moleste ademas cobran mas el i,positivo
"Dejen de molestar, por favor",positivo
"Vayanse a la mierda, pastor ha muerto...",positivo
Dejen de mandar mensaje no deseo xfavor. Que tenga buen dia,positivo
Ya pague todo no debo nada,positivo
